,width,height,crop_width,crop_heigth,name,quality,bpp,mse_score,psnr_score,ssim_score,cr_score,is_cropped
227,481,321,256,256,test015,95,1.7759988601110097,0.1730499267578125,55.749089410498684,0.9997282783402591,0.4487095951726678,True
228,481,321,256,256,test037,95,1.458073458073458,0.047943115234375,61.32354110787655,0.9998045254291523,0.42771733463102646,True
229,481,321,256,256,test056,95,2.700500644425878,0.281524658203125,53.635639209965305,0.9997509499600491,0.4807187704994846,True
230,481,321,256,256,test033,95,1.4614413119086016,0.0886077880859375,58.656084654582855,0.9996310237463093,0.4382316090925362,True
231,481,321,256,256,test025,95,1.137712838647418,0.10369873046875,57.973069212946015,0.9997024823483862,0.4477977455252638,True
232,481,321,256,256,test047,95,1.9372931522464232,0.051483154296875,61.01415213238503,0.9998990151407786,0.4505907776935814,True
233,481,321,256,256,test044,95,1.779004021994676,0.04522705078125,61.57682092184319,0.9998551865428164,0.47839302612336193,True
234,481,321,256,256,test058,95,1.0647599432646162,0.0367889404296875,62.473630811141554,0.9996814621447393,0.3708922242156391,True
235,481,321,256,256,test060,95,1.0130504336111812,0.03741455078125,62.40039825645232,0.9997287232328677,0.3901689094757018,True
236,481,321,256,256,test036,95,1.6651187492308988,0.0388641357421875,62.235313465279944,0.9998807879556583,0.4211102784343114,True
237,321,481,256,256,test039,95,1.0879204150232187,0.0640869140625,60.063110010937095,0.9996626858881503,0.43155650319829425,True
238,481,321,256,256,test041,95,1.6401448177149112,0.2290802001953125,54.53092806892475,0.9995356155780345,0.44902210752153227,True
239,481,321,256,256,test049,95,1.0105634030867676,0.06787109375,59.81395512917608,0.9994853654333558,0.3914874859185972,True
240,481,321,256,256,test026,95,1.5693680740409712,0.1543121337890625,56.24680284250975,0.9993623167220407,0.43037780437651535,True
241,481,321,256,256,test019,95,1.5868809139837177,0.223419189453125,54.63959888974198,0.9993415636725566,0.4468392251653406,True
242,481,321,256,256,test008,95,2.0431992020777066,0.1313323974609375,56.947084885259486,0.9998883888909227,0.4638714510837273,True
243,481,321,256,256,test012,95,1.6240827455780726,0.038238525390625,62.30579224833478,0.9998822760870629,0.4355149030121432,True
244,481,321,256,256,test068,95,1.9242362419932513,0.2121124267578125,54.86514248154022,0.9991691175846725,0.48293542197477274,True
245,321,481,256,256,test001,95,2.1811257699108166,0.0811614990234375,59.03730301171029,0.99987065208835,0.43322890670631337,True
246,321,481,256,256,test029,95,2.5668227537386414,0.250732421875,54.138698652384065,0.9999100828743652,0.5190019415236155,True
247,481,321,256,256,test030,95,1.294706640501033,0.05120849609375,61.037383393349465,0.9998324963230482,0.4311546922187838,True
248,481,321,256,256,test028,95,0.7675079824612535,0.0670623779296875,59.866014120818186,0.9995271552035863,0.40772865944846565,True
249,512,512,256,256,lena,95,1.007781982421875,1.0211029052734375,48.04010849005898,0.9969082943566766,0.4186721841083161,True
250,481,321,256,256,test061,95,1.1909249292426862,0.1289825439453125,57.02549422515958,0.999641257121156,0.41489979173068386,True
251,321,481,256,256,test067,95,2.646770422471357,0.1385650634765625,56.71426615815374,0.9999334110752841,0.4841951867646744,True
252,481,321,256,256,test010,95,1.2766756691990337,0.0501251220703125,61.1302491759581,0.9997694520561039,0.4261419814119043,True
253,321,481,256,256,test054,95,1.552995123088581,0.1780853271484375,55.62452222432044,0.9995494787996163,0.4428649185156725,True
254,321,481,256,256,test001,95,2.1811257699108166,0.0811614990234375,59.03730301171029,0.99987065208835,0.43322890670631337,True
255,321,481,256,256,test021,95,2.2395191740986133,0.093109130859375,58.44088088185221,0.9998021033813096,0.4664252889569698,True
256,481,321,256,256,test006,95,0.8205128205128205,0.055938720703125,60.653678308654115,0.9995630903440509,0.3869923161361142,True
257,481,321,256,256,test048,95,1.478591459899871,0.42694091796875,51.827125813358,0.999110055163783,0.45984448089423485,True
258,481,321,256,256,test035,95,1.6187459925777683,0.1341094970703125,56.856208270193925,0.9998243079101832,0.4439800767160932,True
259,321,481,256,256,test038,95,1.4737210251228943,0.11004638671875,57.71504573441245,0.9995347778551149,0.4321222337792762,True
260,481,321,256,256,test013,95,1.3233074915317906,0.0394439697265625,62.17099744061648,0.9998348739319524,0.42694617924340666,True
261,481,321,256,256,test052,95,0.9160562431590469,0.064300537109375,60.04865760219528,0.9993560712906773,0.38962977227865775,True
262,321,481,256,256,test055,95,1.8868789709911205,0.137603759765625,56.744500605210575,0.9996993738545872,0.4513186875247077,True
263,321,481,256,256,test062,95,0.8823777048076114,0.0381622314453125,62.314465997611066,0.9997154637760544,0.42560190049796703,True
264,481,321,256,256,test009,95,1.3865195173606388,0.1013641357421875,58.07196039050061,0.9998040423047113,0.4460838479038024,True
265,481,321,256,256,test050,95,1.8072421810739567,0.1998748779296875,55.123221493517896,0.9995518764248623,0.44113838450692067,True
266,481,321,256,256,test040,95,1.4644464737922682,0.09454345703125,58.37448882404441,0.999680775512131,0.42837512882171075,True
267,481,321,256,256,test059,95,1.1769353825428592,0.040008544921875,62.109276041375445,0.9997410550389466,0.38808500571698934,True
268,481,321,256,256,test063,95,1.961386260451681,0.0814361572265625,59.02263088688022,0.9998901105921058,0.46050032916392364,True
269,481,321,256,256,test066,95,0.44471214564672507,0.03875732421875,62.247265748716714,0.9994748518983119,0.34793303181782115,True
270,481,321,256,256,test017,95,0.804813440327459,0.0472412109375,61.38759339480754,0.9996153560237168,0.3925057694643508,True
271,481,321,256,256,test004,95,1.1618059468526758,0.0435791015625,61.738020883874725,0.9997633731326421,0.43905467121890657,True
272,321,481,256,256,test002,95,1.125744004248677,0.1241302490234375,57.19202734218732,0.9996630672703437,0.44593698175787727,True
273,481,321,256,256,test046,95,2.142887675597956,0.1824188232421875,55.52010711039816,0.999687007960314,0.4635627009646302,True
274,481,321,256,256,test065,95,1.392529841127972,0.0911865234375,58.53149702684267,0.9995636434166346,0.4407269306997212,True
275,321,481,256,256,test031,95,2.6665112272588907,0.0895233154296875,58.61144203275278,0.9999525894616538,0.48980219104700434,True
276,321,481,256,256,test034,95,0.8882325891671686,0.0509796142578125,61.05683815853478,0.9997062432283335,0.39122969224673093,True
277,321,481,256,256,test003,95,1.1860026813297841,0.131011962890625,56.95769407348189,0.9997259718253145,0.44264903141279593,True
278,481,321,256,256,test018,95,0.7921192220257641,0.0446624755859375,61.631375690578174,0.9996473959374309,0.40217446270543616,True
279,321,481,256,256,test064,95,1.9322154649257453,0.105377197265625,57.90333717478174,0.9998825515003392,0.4463743852673433,True
